1982.0834,0.1
1982.1666,0.2
1982.2500,0.5
1982.3334,0.7
1982.4166,0.7
1982.5000,0.8
1982.5834,1.1
1982.6666,1.6
1982.7500,2.0
1982.8334,2.2
1982.9166,2.2
1983.0000,2.2
1983.0834,1.9
1983.1666,1.5
1983.2500,1.3
1983.3334,1.1
1983.4166,0.7
1983.5000,0.3
1983.5834,-0.1
1983.6666,-0.5
1983.7500,-0.8
1983.8334,-1.0
1983.9166,-0.9
1984.0000,-0.6
1984.0834,-0.4
1984.1666,-0.3
1984.2500,-0.4
1984.3334,-0.5
1984.4166,-0.4
1984.5000,-0.3
1984.5834,-0.2
1984.6666,-0.2
1984.7500,-0.6
1984.8334,-0.9
1984.9166,-1.1
1985.0000,-1.0
1985.0834,-0.8
1985.1666,-0.8
1985.2500,-0.8
1985.3334,-0.8
1985.4166,-0.6
1985.5000,-0.5
1985.5834,-0.5
1985.6666,-0.4
1985.7500,-0.3
1985.8334,-0.3
1985.9166,-0.4
1986.0000,-0.5
1986.0834,-0.5
1986.1666,-0.3
1986.2500,-0.2
1986.3334,-0.1
1986.4166,0.0
1986.5000,0.2
1986.5834,0.4
1986.6666,0.7
1986.7500,0.9
1986.8334,1.1
1986.9166,1.2
1987.0000,1.2
1987.0834,1.2
1987.1666,1.1
1987.2500,0.9
1987.3334,1.0
1987.4166,1.2
1987.5000,1.5
1987.5834,1.7
1987.6666,1.6
1987.7500,1.5
1987.8334,1.3
1987.9166,1.1
1988.0000,0.8
1988.0834,0.5
1988.1666,0.1
1988.2500,-0.3
1988.3334,-0.9
1988.4166,-1.3
1988.5000,-1.3
1988.5834,-1.1
1988.6666,-1.2
1988.7500,-1.5
1988.8334,-1.8
1988.9166,-1.8
1989.0000,-1.7
1989.0834,-1.4
1989.1666,-1.1
1989.2500,-0.8
1989.3334,-0.6
1989.4166,-0.4
1989.5000,-0.3
1989.5834,-0.3
1989.6666,-0.2
1989.7500,-0.2
1989.8334,-0.2
1989.9166,-0.1
1990.0000,0.1
1990.0834,0.2
1990.1666,0.3
1990.2500,0.3
1990.3334,0.3
1990.4166,0.3
1990.5000,0.3
1990.5834,0.4
1990.6666,0.4
1990.7500,0.3
1990.8334,0.4
1990.9166,0.4
1991.0000,0.4
1991.0834,0.3
1991.1666,0.2
1991.2500,0.3
1991.3334,0.5
1991.4166,0.6
1991.5000,0.7
1991.5834,0.6
1991.6666,0.6
1991.7500,0.8
1991.8334,1.2
1991.9166,1.5
1992.0000,1.7
1992.0834,1.6
1992.1666,1.5
1992.2500,1.3
1992.3334,1.1
1992.4166,0.7
1992.5000,0.4
1992.5834,0.1
1992.6666,-0.1
1992.7500,-0.2
1992.8334,-0.3
1992.9166,-0.1
1993.0000,0.1
1993.0834,0.3
1993.1666,0.5
1993.2500,0.7
1993.3334,0.7
1993.4166,0.6
1993.5000,0.3
1993.5834,0.3
1993.6666,0.2
1993.7500,0.1
1993.8334,0.0
1993.9166,0.1
1994.0000,0.1
1994.0834,0.1
1994.1666,0.2
1994.2500,0.3
1994.3334,0.4
1994.4166,0.4
1994.5000,0.4
1994.5834,0.4
1994.6666,0.6
1994.7500,0.7
1994.8334,1.0
1994.9166,1.1
1995.0000,1.0
1995.0834,0.7
1995.1666,0.5
1995.2500,0.3
1995.3334,0.1
1995.4166,0.0
1995.5000,-0.2
1995.5834,-0.5
1995.6666,-0.8
1995.7500,-1.0
1995.8334,-1.0
1995.9166,-1.0
1996.0000,-0.9
1996.0834,-0.8
1996.1666,-0.6
1996.2500,-0.4
1996.3334,-0.3
1996.4166,-0.3
1996.5000,-0.3
1996.5834,-0.3
1996.6666,-0.4
1996.7500,-0.4
1996.8334,-0.4
1996.9166,-0.5
1997.0000,-0.5
1997.0834,-0.4
1997.1666,-0.1
1997.2500,0.3
1997.3334,0.8
1997.4166,1.2
1997.5000,1.6
1997.5834,1.9
1997.6666,2.1
1997.7500,2.3
1997.8334,2.4
1997.9166,2.4
1998.0000,2.2
1998.0834,1.9
1998.1666,1.4
1998.2500,1.0
1998.3334,0.5
1998.4166,-0.1
1998.5000,-0.8
1998.5834,-1.1
1998.6666,-1.3
1998.7500,-1.4
1998.8334,-1.5
1998.9166,-1.6
1999.0000,-1.5
1999.0834,-1.3
1999.1666,-1.1
1999.2500,-1.0
1999.3334,-1.0
1999.4166,-1.0
1999.5000,-1.1
1999.5834,-1.1
1999.6666,-1.2
1999.7500,-1.3
1999.8334,-1.5
1999.9166,-1.7
2000.0000,-1.7
2000.0834,-1.4
2000.1666,-1.1
2000.2500,-0.8
2000.3334,-0.7
2000.4166,-0.6
2000.5000,-0.6
2000.5834,-0.5
2000.6666,-0.5
2000.7500,-0.6
2000.8334,-0.7
2000.9166,-0.7
2001.0000,-0.7
2001.0834,-0.5
2001.1666,-0.4
2001.2500,-0.3
2001.3334,-0.3
2001.4166,-0.1
2001.5000,-0.1
2001.5834,-0.1
2001.6666,-0.2
2001.7500,-0.3
2001.8334,-0.3
2001.9166,-0.3
2002.0000,-0.1
2002.0834,0.0
2002.1666,0.1
2002.2500,0.2
2002.3334,0.4
2002.4166,0.7
2002.5000,0.8
2002.5834,0.9
2002.6666,1.0
2002.7500,1.2
2002.8334,1.3
2002.9166,1.1
2003.0000,0.9
2003.0834,0.6
2003.1666,0.4
2003.2500,0.0
2003.3334,-0.3
2003.4166,-0.2
2003.5000,0.1
2003.5834,0.2
2003.6666,0.3
2003.7500,0.3
2003.8334,0.4
2003.9166,0.4
2004.0000,0.4
2004.0834,0.3
2004.1666,0.2
2004.2500,0.2
2004.3334,0.2
2004.4166,0.3
2004.5000,0.5
2004.5834,0.6
2004.6666,0.7
2004.7500,0.7
2004.8334,0.7
2004.9166,0.7
2005.0000,0.6
2005.0834,0.6
2005.1666,0.4
2005.2500,0.4
2005.3334,0.3
2005.4166,0.1
2005.5000,-0.1
2005.5834,-0.1
2005.6666,-0.1
2005.7500,-0.3
2005.8334,-0.6
2005.9166,-0.8
2006.0000,-0.8
2006.0834,-0.7
2006.1666,-0.5
2006.2500,-0.3
2006.3334,0.0
2006.4166,0.0
2006.5000,0.1
2006.5834,0.3
2006.6666,0.5
2006.7500,0.7
2006.8334,0.9
2006.9166,0.9
2007.0000,0.7
2007.0834,0.3
2007.1666,0.0
2007.2500,-0.2
2007.3334,-0.3
2007.4166,-0.4
2007.5000,-0.5
2007.5834,-0.8
2007.6666,-1.1
2007.7500,-1.4
2007.8334,-1.5
2007.9166,-1.6
2008.0000,-1.6
2008.0834,-1.4
2008.1666,-1.2
2008.2500,-0.9
2008.3334,-0.8
2008.4166,-0.5
2008.5000,-0.4
2008.5834,-0.3
2008.6666,-0.3
2008.7500,-0.4
2008.8334,-0.6
2008.9166,-0.7
2009.0000,-0.8
2009.0834,-0.7
2009.1666,-0.5
2009.2500,-0.2
2009.3334,0.1
2009.4166,0.4
2009.5000,0.5
2009.5834,0.5
2009.6666,0.7
2009.7500,1.0
2009.8334,1.3
